,Pokemon,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40,PCA41,PCA42,PCA43,PCA44,PCA45,PCA46,PCA47,PCA48,PCA49,PCA50,PCA51,PCA52,PCA53,PCA54,PCA55,PCA56,PCA57,PCA58,PCA59,PCA60,PCA61,PCA62,PCA63,PCA64,PCA65,PCA66,PCA67,PCA68,PCA69,PCA70,PCA71,PCA72,PCA73,PCA74,PCA75,PCA76,PCA77,PCA78,PCA79,PCA80,PCA81,PCA82,PCA83,PCA84,PCA85,PCA86,PCA87,PCA88,PCA89,PCA90,PCA91,PCA92,PCA93,PCA94,PCA95,PCA96,PCA97,PCA98,PCA99,PCA100,PCA101,PCA102,PCA103,PCA104,PCA105,Type1,Type2,Cluster
203,Excadrill,-0.01392924045323414,-0.15567659661943856,-0.01239884717139942,-0.006603785662085349,0.060710479457772144,0.06386630558634097,-0.09598416873602321,0.040552808825572384,-0.08685020662972233,-0.1377235817101045,0.008019786250764046,-0.019510688980884455,0.010907007618695867,-0.09200704548774588,-0.06544950395151053,0.11887644585287122,-0.07078440651867456,-0.03918820096659162,-0.03677808018580679,-0.027001221687206,0.051164079450578236,0.05094490516640405,-0.03282193832989483,-0.051108537254054655,-0.013175099473137424,-0.04156771708723635,0.04530160569117222,0.06046994419998788,-0.04830461285782928,-0.03610872296726145,-0.11142608090686164,-0.04770077533869098,0.09768738580230904,0.009789595825431157,-0.03458472948397552,0.0233565694099978,0.026697535226884693,0.0008792350421918365,0.0461341340764244,-0.0659856941682606,0.02508147062313142,-0.07635044886918942,-7.315535310207064e-05,-0.0019739973590233266,-0.07700970282322556,-0.09125902207874828,-0.0489309024089743,0.11338116819233182,0.07987538673662238,-0.06176367527825053,-0.0631027751922525,0.03950853735450503,-0.01829652225918574,0.027750920196142805,0.05425574344373562,0.0036536650707418485,0.0045623912789514165,0.013346728360832413,-0.009546534718305124,-0.020191916779234084,-0.04217464914326981,-0.019164084539634103,0.012658131721322626,0.005891525766239073,-0.07982702348790068,1.6449508689612294e-14,-2.4203930372035202e-14,0.08329504697458713,0.05918474664060934,0.0025344413495809862,0.03381787631636147,-0.03773289451614455,-0.061086617466749045,-0.011233283473721517,-0.0234246363290146,-0.04903403588252657,0.0029594076424528408,0.02999248479827867,0.046198163224123914,-0.09058703957293364,-0.028404171097791794,-0.011731259962084545,0.056638818895094686,0.009120162760722547,0.030236098087479353,0.033817466534945315,-0.021842671335352483,0.05485548011009171,0.0047816197250210345,0.014340474698069768,-0.025691777100798577,0.014415898772670991,-0.03024933645460936,0.05395935608054572,0.018596390151930615,0.008574941918603253,-0.011986882861401945,-0.021131658722478547,0.02576233206189594,0.036802994525549575,-0.0076423183267442804,0.017718930198652626,0.009751332980555008,0.009220032391921104,-0.012839792195057315,Ground,Steel,8
204,Exeggcute,-0.039277873200093884,0.21517007456930592,-0.1591026919062416,0.12105786701933581,0.10184564071304875,0.129864231876302,-0.021354895466140847,0.00853065524469422,-0.007704791844416624,0.07319652808117612,-0.0323601647473849,-0.02759663057985893,-0.010560452753569077,0.058852512026624344,-0.03999000013401769,-0.047900399191585626,-0.007815572736883677,-0.06304248653789067,-0.0028248861360910516,0.004996343529185984,-0.04298222977505503,0.040482185818081946,0.04286017090344545,0.03492774142983929,0.02109806529303601,-0.08101456448362651,-0.031404863525791915,0.07026426286206922,-0.07817137589232492,0.058268884356626124,0.01766741431244901,-0.03307740188305298,-0.046857442687839375,0.013209891805511988,0.025695184117796352,-0.022422336499794943,-0.024944717228553046,-0.004171678559550784,0.003472738739745141,0.0054803119203691,0.03124649071004157,-0.05244402190217975,0.010888750895567881,0.002499398577605363,0.002108923997372953,-0.0012554536005376321,0.038941167965498,-0.005689294031422398,0.04220962253626669,0.03199337098884182,0.002197145257941593,-0.004662280269630266,0.0006554207512807832,-0.06626022714141329,0.03637227678176192,0.00020597736828256204,0.012434301040839264,-0.07483608340655568,-0.03494082227228588,-0.010015522000044621,-0.03949930808978868,0.04918205776345552,0.02244324191264693,-0.013717469440282942,0.018862726917580314,-3.2626109422697846e-15,5.181489064971618e-15,-0.02014501503653367,0.052102962824422935,-0.06812553746120593,0.08406731241900203,0.10981448249397309,-0.016602588833110905,0.03044284721321192,0.016773717033037913,0.018932771798490976,0.06655546093973061,-0.07597576713476925,0.011457913887343131,-0.03066700324887555,0.04224450688310523,0.02544935444356246,-0.0036345704000059096,0.0161536016342829,-0.030707650314389396,0.008552325723364626,0.004556916069918649,0.03969983428014926,-0.011727626816894814,-0.02692832400386592,-0.003560804649898694,-0.025073322045757393,-0.03929618106673102,0.0038122405383994784,0.05449332967241102,0.06957388283689345,0.019758208322369443,-0.05563923150490361,0.006618673324015773,-0.027868520384741274,0.02397673539828489,-0.05949572605000441,-0.017344253306788987,-0.005128641360194092,0.002461485912979201,Grass,Psychic,17
205,Exeggutor,-0.03335317749814662,0.20525578993796703,-0.11351028289481915,0.11228968008948845,0.1048287604094037,0.14212463871970618,-0.007885285428771956,-0.002649635759909933,0.00038567706149694096,0.0720632853513317,-0.03224137214299403,-0.029281589860127803,-0.014372091423842463,0.06109943956203922,-0.031066858523084388,-0.062273007868406435,0.0033777753307151948,-0.0742344454305891,-0.02700081925485809,0.001986164658624433,-0.043452307073329116,0.04669877273765934,0.020276276083797576,0.0542786405543843,0.022006177871480813,-0.07432651229375348,-0.04106249853714085,0.07488767005511114,-0.07350274521030335,0.052855090799202295,0.018014965710507348,-0.03859976280991477,-0.041912824194174886,0.0351843415071351,0.019353653230107605,-0.03440042047922338,-0.04422732844515133,-0.011994860203968958,0.00021471431876104113,-0.007380339702270348,0.03554657671378889,-0.0388476430421294,0.00380674182391545,0.01940173242332634,0.00502515006245627,-0.0055216600255751916,0.022279992296484905,-0.00874198506917243,0.05354622935757858,0.01641843796684924,0.003920485873941105,-0.004696798104487707,-0.01527594330132661,-0.06039499083397582,0.0463346693026577,-0.015063001554205759,0.026370236481289815,-0.06834164754122986,-0.03275833640251311,-0.010433829408611118,-0.04314461186682148,0.04251323067327091,0.025923236500344542,-0.00849944021858902,0.0071636111959278975,-8.83231268261467e-16,1.682108531280403e-15,-0.012612539417170358,0.050018456526689674,-0.0649555292455536,0.09073765743576696,0.12136825364060219,-0.02325082137339964,0.03115321331982288,0.010102377333689256,0.03523903650451406,0.08046997172577389,-0.06741313770056741,-0.00041731031113444015,-0.021545156411435947,0.030280078760849514,0.016866248915035777,0.008130692799000042,0.010754169236065479,-0.027872448867417465,-0.0016303501096113452,0.008639258903479798,0.028174193595797065,-0.015464203771796725,-0.03513635049767887,-0.003301229885421766,-0.0372502535744248,-0.045439261758508036,0.014126350849665547,0.06539892336749716,0.07047797403586457,0.026444014718697412,-0.06309965171414272,0.00855232260229432,-0.041322728293127234,0.02843016483109988,-0.06359861281200396,-0.011089062429614174,0.0035355029909807977,-0.011159992977283338,Grass,Psychic,17
206,Exploud,0.08030844925109992,-0.13611380348555444,0.18358531138994846,0.06105394508544321,-0.02774581494382933,-0.011057192449342897,0.012250578385920145,-0.10625527619438072,0.07900461147971291,0.09402707147343552,0.0013410411885618077,0.01702673347180941,0.017150406060798696,0.14801363481859686,0.007549097914493358,-0.024400813134543668,0.04333329046349244,-0.09191687503044439,0.032278228219880044,-0.03952842181929535,0.06939841280916305,-0.009004808647635058,0.0170824267342324,0.06183600317943825,0.04942269563990572,0.05724115456108916,0.0032530580093939857,-0.03562711182573767,-0.005912810513080829,0.02954248337854067,0.00564506493755578,-0.06126427384744762,-0.03646541922654544,-0.015498154607019449,-0.027705531139127458,0.003949634558812151,-0.012313825524194145,-0.030509211837075677,-0.021084368022375,-0.013051907657555761,0.004303129355966724,-0.006558303904529057,-0.004165498255334166,-0.04697131630009575,-0.04688992257149118,-0.004827606275213196,-0.005215192312402644,0.0032182083762700296,0.06095304525750031,0.006932040776757394,0.052491302993597944,-0.030539504401602434,-0.015484741408860693,-0.029336820028576724,-0.0781620659602454,0.046589084984782196,0.04700803037510779,-0.016971094922363428,-0.08129091082844184,0.08279183273005913,-0.004418585533561224,-0.020722239744509898,-0.07787794965100128,-0.07815108832416193,-0.089615465850246,1.644700874603743e-14,-2.2567755431691568e-14,0.05858013930864019,-0.013436791793754368,0.025027496609045238,-0.027891821242148604,0.016288033516279266,0.021826441173514535,-0.01803015739899998,-0.03603241492099242,0.005906503206499895,-0.06091035823128502,2.001097482955851e-05,-0.1194819635668519,0.02860864880601742,-0.0030805942999481703,-0.011170432387240971,0.026249051069573242,0.028030594466149538,0.026406995846842616,-0.0063037504125686055,-0.025550735949799726,-0.05419686722015422,-0.02006480754073233,0.01865266557658095,-0.02028452515307288,-0.0421606991210122,-0.003019409391224078,-0.004966665469608129,0.047271191719238194,0.010526407331504976,-0.014643156572145532,-0.034120932085001145,-0.04410591628593981,0.007682340723501785,-0.009114890800024896,-0.01755731945675707,0.029742891461406483,0.007594076362363356,-0.0105815671711176,Normal,None,14
207,Farfetch'd,-0.00835917371628888,-0.024566003375457817,-0.1200076882231827,-0.12985852968353473,-0.22505441775771107,0.04477669542503139,0.14379478912273475,0.013311629727528222,-0.1037774117055007,0.08960304879360069,-0.03852051367364416,-0.08433355135574094,0.04228834934033279,-0.09895872901528507,-0.001135816446548294,-0.0021313631913680883,0.005807752275645555,0.05192862945737464,-0.04616664519729726,0.029785512323083848,-0.033895038656963444,-0.006871004298929275,0.002171409927311328,-0.0011036537281896386,-0.05577376774782949,0.028672147605947423,-0.03145970521337994,0.03846836666661918,-0.05370597441215399,0.05066761815204184,-0.028062049784146146,-0.04383718743187072,-0.03222877450850502,-0.02590102476077956,0.036569702392639215,-0.021711184397000767,0.009482947725807465,0.03839114874533582,0.012963506121367877,-0.022742493848878057,-0.008975534303177888,-0.022911626715713018,0.02900677403861929,-0.0032606543457280495,-0.015482947983524028,-0.03320226013358377,0.007860596544828586,0.004219814695341242,-0.04996717160293192,0.060695724480066715,-0.017084014321062265,0.035228565633869995,-0.03611956981259101,-0.024646515903795085,-0.03232670203772577,-0.036255763145005254,-0.00856613058223426,0.0014304278543661733,-0.005019866649768687,-0.04444049811760883,0.05801013290467745,0.04315135390107025,-0.0011175747432577317,0.006858358723030064,0.013443968002387691,-2.244968414863334e-15,3.029869947001787e-15,-0.02267725242784812,-0.017499914271153563,0.033340669735460494,0.011011805710597561,0.05737110040201993,0.01686362009694568,-0.0006412696728765015,-0.011904902590135226,-0.016583247597679124,0.041889163779526825,0.02527938887637604,-0.014022163276675824,0.021222636223399167,0.044829061199895145,-0.018383594813027645,-0.027721956831068845,0.0067473070646732955,-0.07488136853104681,0.014876805886110797,0.0036720359890575517,0.06910107245405789,0.021554593332550907,0.024644797044948617,0.022055956374807905,0.007564326367088612,-0.04113721882522133,-0.017358319150930196,0.05568713248487636,0.014562565587085624,0.031032467163809384,0.007952682726508554,-0.012081642744109826,-0.002131622775007433,0.015227921989539024,-0.0011613319326382733,0.0011073512803754506,-0.03108008946614909,-0.032556911535698445,Normal,Flying,18
208,Fearow,-0.009298956383067878,-0.03924061037796044,-0.1767338381123045,-0.23655958140339575,-0.2287449812634269,0.052184189721608744,0.12374094682572562,0.0009577932026901545,-0.05474406203845034,0.07865411176553935,-0.040660001862372674,-0.07969576586281019,0.0059125638124345285,0.005270242210465484,-0.009364762526089511,0.03623103599797045,-0.0479043225251786,-0.016665335529948606,-0.026738613457630622,-0.05817552115827201,-0.057241096626409346,0.0015965656059095557,0.006185360017995935,0.02848454251108263,-0.035996641091036896,0.006880709425940979,0.047966811067964917,-0.025697617081344323,-0.018565709512629536,-0.001230222368483879,0.02638472235094944,-0.07682968163869594,-0.0045352892096367035,0.10111580959074525,-0.04428155853052837,-0.018592518570069164,-0.018107583256959724,0.029831439203143545,0.010271423409700272,0.08674851447694602,0.024876159013943695,0.021143333128605106,0.01566467516555576,0.05417841144250904,-0.009902124659313508,-0.029424722876938564,-0.013069995027583802,-0.0034309719968381716,-0.05687454617758446,0.030913795228067528,0.058825683677060654,-0.046250222627675835,0.020441825475000543,0.021704883007094642,0.028264030597904114,0.00848430074349619,-0.026919033119698284,-0.031059771675200187,-0.031030454162022846,-0.00018298392113909198,0.02984675250492786,-0.012253562242341486,0.007993735897112737,0.04223596327785538,-0.03707739467458801,8.575330636379529e-15,-1.2529181668272266e-14,0.03057238185635414,-0.008657714812251855,0.009252174908694986,0.03736037544253759,-0.05234281569009098,-0.014161865730591803,-0.012141613458209891,0.003609679097849306,0.015891514131594606,0.026493534498791434,0.05921943936389102,-0.003994874620760319,-0.037820050995585844,-0.003368128892576116,-0.010243148579036543,-0.005831866295193072,-0.018083245172708852,0.02462994074196651,-0.00466584113110827,-0.026271678178603493,0.014412536260435257,0.03372030281601129,-0.033715209600859636,-0.010911028266082378,0.02266119378918933,0.01659148941528514,-0.03580716484672203,0.02777297819356654,0.027814274250627182,-0.01034166674671872,0.0441921262699174,0.012047672177540516,0.01478305160663368,-0.01646874512756342,-0.04761583228274347,-0.00557412173881625,-0.0307543257848412,0.00604929603916861,Normal,Flying,18
209,Feebas,0.041058185037411626,-0.059005339344873856,-0.15717598020639933,-0.07523217964909941,0.14016199784559127,-0.16994995701642832,0.07377575709504548,0.011881672939146595,0.03594335356128918,-0.0328957016834564,-0.027834982352782166,0.03766727657002626,-0.023229870947152502,0.02601097375999604,-0.08332817652248513,-0.02752173759217289,0.04731241662344735,0.04354037068553185,0.03125785242570424,-0.03472465804867457,-0.03394905396447277,-0.03687778338812383,-0.010121516866863233,-0.0357936306640517,-0.012045609817916109,-0.030148043803058248,-0.028736634603285776,-0.04366692908437329,0.024871506148549497,0.027666914502463308,0.03729018177103518,0.03659595999191111,0.031355653411393916,-0.03887033827344827,-0.0028192067449682445,0.017945428345800835,-0.035395239683745784,-0.008137243646423898,-0.013237691809117045,0.02455012688211023,-0.01986494878363302,-0.01277453631606543,-0.03752275810701746,-0.024702637034858158,0.01174309283622978,-0.009450312078652767,0.03257610802802976,0.019592577267879184,0.0001311478075262701,0.011304461358320255,-0.03194070655151141,0.04080133186454298,-0.054312493855094984,-0.007474610804633505,0.054836360497463786,-0.060228671881721214,0.013711654436404194,0.01055688938921374,-0.00262188650963345,0.0003827030758189166,0.016856940723500444,0.021516103242760935,0.023541010428499563,0.03593775666035563,-0.011818403462482497,5.195077595716803e-15,-7.064430641510988e-15,0.028686145233954317,0.029949829794752414,-0.047880196492910886,-0.00597173145310815,0.007016584298778778,0.018525181895210054,0.03279784165479266,-0.011939154367142475,0.04185369340105367,-0.045535285089505356,-0.027714117739665395,-0.00012756488941828315,-0.026504244209985546,0.03174793060486915,0.015152533283189695,0.006717877742861363,-0.020885256267979404,-0.009095170556911905,-0.010812340689080751,-0.023244480102833674,0.004384458101739762,0.01926577122624419,0.011561058090128546,-0.03558996432169241,-0.008875995464869495,0.06386468488988285,-0.014079524237515264,-0.004312752981366334,0.001226863160533206,0.0800351623293649,-0.006553617063286181,-0.025379842528012408,-0.05350737952850519,-0.014159898940289219,0.025011918555014893,0.024851978439037196,0.0027259157322401524,-0.009762725854203153,Water,None,0
210,Fennekin,0.02131466778960288,0.11143159448457846,-0.0740502928082267,-0.020866305504120795,-0.04004603327353123,-0.03336801306218723,-0.05635870669389312,-0.08406739088664919,0.06342778496462133,-0.0047107918905709215,-0.10112619832604455,0.26030947509697555,-0.0021923292426442274,-0.07109781946572637,-0.04819554404780116,0.05287831161770165,-0.06230450053418117,0.009191767244412846,-0.020919912686035148,-0.04140344929870413,0.010179634855944166,0.014420474454396013,0.035919006272427834,-0.007471030216540506,-0.01716564032195719,-0.008032913584166553,-0.030114517587620078,0.019383507320668125,-0.004046154744966759,-0.03040153257571442,0.0781925149355568,0.018464575301739616,0.0022989701784035636,-0.08685066972372031,-0.0767677671264708,-0.011843325355850764,-0.028768287390563082,-0.03244014669526087,0.06146597867952476,-0.021681300986496232,0.07086809102724435,-0.002161561198072028,-0.014943355675725613,-0.0006670432998187346,-0.07610441591613556,0.02424077045683874,-0.06738584872919837,-0.006120083637364112,-0.006028447116731523,0.018485711883031105,-0.015704913140871954,0.019740634139868592,-0.02211727722680961,-0.03834559344274409,0.056136782841923145,-0.04864963406436129,-0.03900671413852795,0.050336558309680396,-0.04035346948595281,-0.004394567857008823,0.036797267844005714,0.018258330590658244,0.04309890822327403,-0.047646980237683684,0.029712892852156628,-1.0986465591569527e-14,1.5863002582651737e-14,-0.0679706842038726,0.046770819824719964,-0.026648190360994688,0.039837716619443186,0.02713401781994251,-0.008145181155677386,-0.07324590830529562,-0.051001358584277,0.02312054460943975,0.009095532079688563,0.023859156311617082,-0.03648415107408356,0.024672191623931656,-0.01630697321781784,0.06538594755265459,0.04823166681175602,-0.007942733558144179,-0.05494417844225219,-0.030032804417227086,0.0110790543989032,-0.02688692809980836,0.05260863231426435,-0.023645271636265133,-0.027404393861607028,0.04331277214655442,0.09823400537680681,0.0438237250460751,0.01149157198389508,-0.014737111210032012,-0.07751352082808942,-0.12188341151233072,-0.04103260456953213,-0.0037974353413826175,0.004194559420361045,0.021704777290942414,-0.03479591322270098,-0.0405414436252434,-0.04164683264155577,Fire,None,15
211,Feraligatr,0.0904581820977072,-0.23616547766755333,0.14646477276760442,0.033837212769642994,0.07396397227534546,0.010481980327419855,0.12339025362911502,0.004491313243033835,0.05782392570102501,-0.049076917876394115,-0.0036234296880857586,-0.025843519994931292,0.024488274974746378,0.13942235427685207,-0.12240069336280646,0.03556723063673413,-0.059598140065448335,0.05054615886253672,-0.013664830331555997,0.008199085930160145,0.01628946327614445,0.07160049403541416,-0.03897309040712925,0.055032911544107305,0.05958331225273111,-0.006210439972457305,0.03890088434317846,-0.02468200670405709,-0.03401374506020157,0.03364142273936114,-0.003114658935922975,-0.0026796684301649337,0.01466292838727388,0.043479713934845204,-0.014551811660212213,-0.045736693702672165,0.0003733714888627534,-0.026470091424817568,0.07744303254789969,-0.003228182246484665,0.024556185549424518,0.008397319961542178,-0.013294157336977693,0.007347931409362136,0.031255741940250714,-0.06877753936285531,0.008362168866048804,0.017604217307739534,0.026788727908955437,-0.05146842427616787,-0.047561131390165254,0.008228187981436059,-0.017265618365899703,0.019954484570891554,-0.07775603493829164,0.01249124858944483,-0.012634036596386107,-0.011760351852131257,0.045138336931320126,0.04933221091780627,-0.012655931653744526,-0.010913252393148368,0.015851967105246566,0.06048132342688967,0.036953194375952424,-6.8104121322781614e-15,1.0143990109696883e-14,-0.042943222294517414,-0.04719295361580363,-0.012141274346614502,-0.028724282666913407,0.015578560083344016,0.035624037745213534,0.008821241119564827,0.018508491128522743,0.06641485631264349,-0.0017115484024472518,0.0171057521146958,-0.04766178236154161,0.03453943696239954,-0.014674125751328596,-0.02352434375517982,0.0011138796159579241,0.008933322031594765,-0.05209971486230939,0.01219196491579999,0.053133355826643344,-0.04379343769562591,0.017104041405337844,-0.04047143770971663,-0.020782067775922005,0.006010435432386321,-0.04330646252307785,0.019080504176637186,-0.018346722345199355,-0.008614484576840538,-0.016589543442127732,-0.04906415201439376,0.015616641938621672,-0.006789404424254396,-0.051506443500894304,-0.020848680031478634,-0.02397554179269708,0.0077464906411983435,0.06100203971648093,Water,None,14
212,Ferroseed,-0.016683662435636012,0.013822350897585507,-0.12210752574196182,0.0579703501549608,0.11506517501298096,0.08361176819147696,-0.18001386065840919,0.0111526055522231,-0.10773311988876402,-0.03544491407448833,0.0016394502922778833,-0.05339561208837669,-0.013819490703384717,-0.04878546195813553,0.0323345568598685,0.00977784853215474,-0.0847469129885174,-0.0831026071390711,0.02268891900125714,-0.04920285583097285,-0.01223270349023027,0.0073986911547256565,-0.011553233955417637,0.04245654860445057,0.0328885531450791,0.012198955134537724,-0.10163933031905407,-0.021012781852666276,-0.014397277111820907,0.08396555855867517,-0.021698463302457404,-0.03913067128599407,-0.06665996667320367,0.03342593507514754,0.055002597618530075,0.05023399029850691,0.012172144567292245,-0.007002781447656396,-0.04886507197227651,0.003888405931689825,-0.048685389380105464,-0.014976233788036466,-0.0026567500944933943,0.007526550755295579,-0.006900018484951149,-0.030551469084567108,-0.03924262234345745,0.011321235765947601,-0.06055087029932828,0.03752452770618255,-0.007544488917035365,0.0641620102073581,-0.023602483744899132,-0.044706887179664,0.04313265466428237,0.03261782788281493,-0.038418571850793136,0.02239067882219311,-0.03277132101696735,-0.038820461824465594,-0.06007017290586871,0.018363293180963393,0.02787867983159591,0.01395132065671949,0.004124353470093265,-2.3841749606451113e-15,3.2537398594698716e-15,-0.026683654435800674,0.005587812336189781,-0.0011216228080820876,-0.029506707395255658,0.07357718433685627,-0.047874561190272225,-0.017430510285530724,0.0308604924710746,0.0168165843433295,-0.008509232441678819,-0.00011540479781412651,0.03275452150593611,0.06487770683498202,0.10233686147860598,0.0014847259908672438,0.010063335689228337,-0.005966749539498167,0.014065756417250863,-0.015066506109483414,-0.006584253700534254,0.06281797891066836,0.02453766908159401,-0.005939107290268161,-0.02046079310177475,-0.044076221981920495,-0.0719096696982097,-0.034558052446638454,-0.026382914921288664,-0.009576876022719602,0.005382651514308638,-0.049234475506180396,-0.003314368158284461,-0.011109422495835934,0.04456070982963424,0.039090074938244596,-0.014032286488643289,0.0022985901557795157,0.024846416179144397,Grass,Steel,8
213,Ferrothorn,-0.004746708921262017,0.007401558756594045,-0.07507214959963386,0.06541258766588916,0.11822976973193032,0.13297935689774895,-0.15627373291448593,0.009753634767014518,-0.10020004125062987,-0.058434353803894945,0.007404768829897589,-0.07607141672525064,-0.01410854339230388,-0.045132155864888064,0.03193227498077176,0.016286907773067197,-0.10987880206947716,-0.0681905005502232,0.0005148407575203822,-0.03196267684480284,-0.016420744249347672,-0.0014789581341682356,-0.029754217443045867,0.07406098920649588,0.010253745322738234,0.021260640085187438,-0.09395589838580266,0.0016455628844230332,-0.007370223565801953,0.055582953619558347,-0.02837542199790127,-0.045721811094055105,-0.041450873099786976,0.04851777742947347,0.03626632966337944,0.053183379955522324,-0.0043434609761796765,0.006925020876398575,-0.05061589104623603,0.0037221028382749505,-0.013444662650431847,-0.015385563847768532,-0.002243726778687644,0.012234502759446453,0.010960555921578897,-0.04336638259173499,-0.04658901698305292,0.014944503648000877,-0.04745173163732301,0.03377522501392129,-0.013742204051265786,0.04169954980987687,-0.03551402234727372,-0.03402909732370773,0.039068362387819994,0.02343525197280969,-0.01525372108973672,0.019521506408747138,-0.02157975040082025,-0.037634278200818425,-0.08752161195566278,0.022119854666572795,0.021175585846555767,0.022076040581160878,0.0034201167630872778,-9.243569893004824e-16,1.1564343240845133e-15,-0.01750910340454052,-0.0014634829997522676,-0.001887560226702872,-0.007693608253879984,0.07084472588999018,-0.05625933815889517,-0.004567450523785518,0.026168561238382036,0.017088889649633853,0.005320156130508338,0.01288392696463902,0.020548286245485343,0.07564027711389074,0.09375121185840056,0.01013115470532061,0.003471715516864393,0.0042670920681100975,0.022292353155105263,-0.03656780853083803,0.0025529284738329584,0.056183238964243216,-0.0010694172014578068,0.00015216005553277733,-0.015157393287761736,-0.03773155386034809,-0.08330370211529854,-0.02388530853663544,-0.019596922232805732,-0.018511000158216762,0.0010828197245711158,-0.06757330185380347,-0.006039366864861849,-0.015045582503293126,0.04520950755986314,0.0471705060781051,-0.010784346913075298,0.014010881989305033,0.018561391021077296,Grass,Steel,8
214,Finneon,0.018331337284059872,-0.04440402895024461,-0.13949238110007486,-0.14008594324855503,0.11130950820925223,-0.08465517604403562,0.16172570866485983,0.036930455642312336,0.03333799809303635,-0.017196160671127104,0.005285295407496922,0.017127873301772255,-0.04854280668872387,0.0089163738146796,-0.010567687663946574,-0.06672487158996492,0.0035111227892937686,0.004896709917416415,0.034988064962614175,0.0593733519986661,0.030343358692040075,-0.07582627177626756,0.014584248175791665,0.00011986627460855822,0.045740396037149786,-0.01429610126846762,0.033342671771407824,-0.009492843152024649,0.11357552735253579,-0.01757535600016172,0.004309750585955005,-0.00868780010987716,-0.023861567432127806,-0.08180273571695879,0.028100934089819524,0.04418283830084923,-0.020287999737965374,0.02673226648658907,-0.04144280564611382,0.032259869515921004,-0.05124515962288427,-0.018095261996198497,-0.014492636373717612,-0.016603980477584497,0.0036631740708606138,-0.06272104239919869,-0.0221823433135343,-0.06376230142270417,0.009490700520574012,0.013718452379385489,-0.00425045972273856,-0.03684340072877105,-0.012136920228299528,-0.030059829181341015,0.04594617635504425,0.03969048559445829,-0.14234294181236476,-0.02270855975466154,0.0020136575680469895,-0.02849764933820823,0.013689925817894806,-0.015992359697532394,0.014045249398471982,-0.08470792187522971,-0.015854846821839567,-4.335397682120421e-15,6.376074724045441e-15,-0.06682790011117139,0.019894322408121206,0.013981061443880352,-0.02253800780676687,-0.0002818962912214885,0.02612772992423021,0.04723567735348981,-0.00730134018325474,0.005534526820413358,0.050916884042830284,-0.001556656697233439,-0.03244160123037619,-0.02681706164600082,0.010183050005050454,0.003957886158973553,0.06740992837703644,0.027253921355490655,-0.008691137107951495,0.021621098838206045,-0.030673578006210348,0.02308604158716051,0.019791787211111588,-0.018195732036673226,-0.0026535067362917185,-0.027256762567261204,-0.013379677200291552,0.02814914905352763,-0.03322686350970353,-0.022948548128245913,-0.011753427667600643,-0.014009354952249557,-0.04733170853074876,-0.0540253421498837,0.008455780708681453,-0.011627433121064545,0.05388262938223041,-0.0514375239320422,0.029448197661224897,Water,None,0
215,Flaaffy,0.010571130028047118,0.04375358488571786,0.011011947743863536,0.06977599889119115,-0.05164181113911586,-0.1457574716191401,-0.037105269369943274,-0.22056865516780372,-0.05229066355702739,0.01962328399603339,0.16508213073911007,-0.08992203421376468,-0.09212729854175623,0.05850534228631646,-0.01290564200297154,0.023521703782337186,-0.07688396189176022,0.02900679091046611,-0.010575549883368396,-0.005746119406178883,-0.04997894864470902,0.015129125191002948,-0.08067044108598348,-0.07846228593781826,0.038324276359602935,0.015880005281171557,0.10402916333070364,0.0066597580723288495,-0.04006452075918908,0.021718173835341522,-0.031293130817425345,0.08124558579200557,0.04645172103021329,0.033530831162927474,-0.06273742222450228,0.010891186757279382,-0.012790192884124791,0.01408824070593128,-0.005849836859581594,0.009488547783815925,-0.12691306286892667,0.0556261162602415,-0.011712546470869114,-0.026706345549752257,-0.0652027170932694,0.051784646206907654,-0.01770837058910454,-0.016423475325015837,-0.012955025693472453,0.00909338630327192,-0.0076239289987046965,-0.11701528073449922,-0.0323780526362693,0.07795226348363435,-0.0806702063879537,-0.09027615350060536,0.017147515059389405,-0.02664649326750856,0.022375187646464945,-0.04636061708499678,-0.009774384514936589,-0.019920674606163178,0.012789348831619057,-0.021371149774790973,-0.009477296708835082,-3.5905110730344804e-16,7.928634516231293e-16,-0.02916668309168031,-0.007261080109242966,5.048916931426763e-05,-0.02231869883897915,0.017398211762128395,0.05774858689156623,0.028232142106319916,-0.007067792408293173,-0.034216616708760916,0.007223393061560606,-0.031701032359353926,-0.029030109931840208,-0.009665035291481407,0.0015791852353635551,0.04794340271561565,0.02175717338678806,0.03905554217153214,0.012914929112737714,0.002569220291277697,-0.055093630111384566,-0.0018053797054505471,0.037644991980043105,-0.011426674280744916,0.02839549183571614,0.030932018437586178,0.018227962427729543,-0.007556850571217608,-0.02661754150879786,-0.021710328930957652,0.0034244978183513423,-0.0039435461450274805,0.022504950410314046,-0.025658847820334264,0.020442950771897703,0.024533807984574513,-0.09177393278295372,0.014142374010392622,0.018839858063140074,Electric,None,12
